,duration,isHD,treatment,licensedContent,popular,hasDescription,numTags,isMusicCategory,publishDayOfWeek,publishMonth,publishYear
Bad Blood Bastille,214.0,1.0,0.0,1.0,17.372320436193064,1.0,17,1.0,4.0,6.0,2012.0
Seattle Party Chastity Belt,273.0,1.0,0.0,1.0,11.434834185355157,1.0,9,1.0,4.0,5.0,2013.0
A Lannister Always Pays His Debts Ramin Djawadi,171.0,1.0,0.0,0.0,14.471724527042893,1.0,0,1.0,1.0,6.0,2013.0
Biting Down Lorde,213.0,1.0,0.0,0.0,12.988587383438766,1.0,7,1.0,1.0,6.0,2015.0
Hell (feat. Santigold) A$AP Rocky Santigold,232.0,1.0,0.0,0.0,14.384670936742891,1.0,16,1.0,1.0,1.0,2013.0
Step Off Kacey Musgraves,183.0,1.0,0.0,1.0,13.308112387098541,1.0,7,1.0,3.0,7.0,2018.0
Wake Me Up Avicii,273.0,1.0,0.0,1.0,21.499732457132936,1.0,27,1.0,0.0,7.0,2013.0
Cowboy Tyler The Creator,196.0,1.0,0.0,1.0,14.30291135016581,1.0,2,1.0,6.0,12.0,2016.0
Tornado Little Big Town,287.0,1.0,0.0,1.0,17.344871928476376,1.0,7,1.0,1.0,11.0,2012.0
Too Much Drake Sampha,261.0,1.0,0.0,0.0,17.78301750274881,1.0,1,1.0,6.0,9.0,2013.0
Far Behind Candlebox,298.0,0.0,0.0,1.0,13.201289153850045,1.0,22,1.0,4.0,1.0,2021.0
"Vuelie - From ""Frozen""/Score Christophe Beck Frode Fjellheim Cantus",96.0,1.0,0.0,1.0,12.760730448660611,1.0,12,1.0,4.0,10.0,2018.0
On My Own Samantha Barks,223.0,1.0,0.0,1.0,11.714518462253993,1.0,0,1.0,5.0,8.0,2020.0
Juana La Cubana Fito Olivares y Su Grupo,190.0,1.0,0.0,1.0,17.3425031474912,1.0,10,1.0,5.0,11.0,2014.0
Infinity AJR,242.0,1.0,0.0,0.0,15.251590064286235,1.0,17,1.0,2.0,1.0,2015.0
Keep It Redneck The Lacs,235.0,1.0,0.0,1.0,17.326991099167103,1.0,10,1.0,2.0,8.0,2013.0
Tuve una Novia Beto Y Sus Canarios,218.0,0.0,1.0,0.0,16.687491231868105,1.0,16,1.0,5.0,7.0,2010.0
Stuff Is Way They Might Be Giants,96.0,1.0,0.0,0.0,13.630919227181165,1.0,24,1.0,3.0,5.0,2013.0
The Saints Andy Mineo KB Trip Lee,239.0,1.0,0.0,0.0,14.181981860507017,1.0,7,1.0,1.0,9.0,2013.0
Get It Run The Jewels,195.0,1.0,1.0,0.0,15.075295103106276,1.0,15,1.0,1.0,10.0,2015.0
"Left Brain, Right Brain Bo Burnham",367.0,1.0,0.0,0.0,15.500187845131892,1.0,21,1.0,6.0,7.0,2016.0
Donatella Lady Gaga,271.0,1.0,0.0,0.0,16.67617723403167,1.0,32,0.0,1.0,8.0,2014.0
Don't Take Days off (feat. Dubb) Nipsey Hussle Dubb,250.0,1.0,0.0,1.0,14.637530609567209,1.0,9,1.0,6.0,3.0,2018.0
Radiate Jack Johnson,256.0,1.0,0.0,1.0,12.620632933475532,1.0,6,1.0,2.0,12.0,2018.0
Some Days Sturgill Simpson,211.0,1.0,0.0,1.0,13.911108878070376,1.0,3,1.0,5.0,11.0,2014.0
Rip Your Heart Out (feat. Tech N9ne) Hopsin,232.0,1.0,1.0,1.0,15.847547418998973,1.0,30,1.0,1.0,11.0,2013.0
Hello Kitty Avril Lavigne,199.0,1.0,0.0,1.0,19.096191798257006,1.0,18,1.0,3.0,4.0,2014.0
4 in the Mornin Nipsey Hussle,209.0,1.0,0.0,0.0,14.894326179318444,1.0,9,1.0,6.0,3.0,2018.0
TKO Justin Timberlake,430.0,1.0,0.0,1.0,18.613123829815525,1.0,25,1.0,1.0,10.0,2013.0
Next Year - RAC Remix Two Door Cinema Club,286.0,1.0,0.0,0.0,12.791289344229655,1.0,3,1.0,6.0,2.0,2013.0
Anywhere But Here (feat. Maria Brink) Five Finger Death Punch Maria Brink,226.0,1.0,0.0,1.0,13.80916144493529,1.0,17,1.0,4.0,6.0,2018.0
Bubblegum (feat. Tyga) Jason Derulo Tyga,220.0,1.0,0.0,1.0,16.87492085753608,1.0,9,1.0,2.0,8.0,2014.0
Easy Easy King Krule,172.0,1.0,0.0,1.0,16.41831431097678,1.0,5,1.0,2.0,8.0,2013.0
Ginseng Strip 2002 Yung Lean,159.0,0.0,0.0,1.0,18.076587460787778,1.0,3,0.0,0.0,3.0,2013.0
Don't Swallow the Cap The National,286.0,1.0,0.0,1.0,16.052638307833078,1.0,12,1.0,3.0,4.0,2013.0
Coming Home Avenged Sevenfold,386.0,1.0,0.0,1.0,15.868511097010243,1.0,3,1.0,5.0,11.0,2014.0
I Want It All Arctic Monkeys,186.0,1.0,0.0,1.0,15.474965310464626,1.0,3,1.0,1.0,12.0,2014.0
Wings Birdy,265.0,1.0,0.0,1.0,18.767309061121626,1.0,28,0.0,4.0,8.0,2013.0
These Girls Sticky Fingers,201.0,1.0,0.0,0.0,15.700213013464145,1.0,6,1.0,3.0,1.0,2016.0
Sad Bo Burnham,264.0,1.0,0.0,1.0,12.780672748628117,1.0,3,1.0,3.0,1.0,2022.0
Reign of Darkness Thy Art Is Murder,237.0,1.0,0.0,1.0,16.72896376672789,1.0,20,1.0,1.0,9.0,2012.0
Cirrus Bonobo,203.0,1.0,0.0,0.0,16.657246131502173,1.0,14,1.0,3.0,1.0,2013.0
Of The Night Bastille,231.0,1.0,0.0,1.0,17.789435862748817,1.0,7,1.0,2.0,10.0,2013.0
Something Stupid (feat. Reese Witherspoon) Michael Bublé Reese Witherspoon,184.0,0.0,0.0,0.0,7.968665700466235,1.0,0,0.0,3.0,4.0,2013.0
Worst Behavior Drake,278.0,1.0,0.0,1.0,18.98135721487893,1.0,6,1.0,3.0,12.0,2013.0
Se Me Sigue Notando Chuy Lizarraga y Su Banda Tierra Sinaloense,250.0,1.0,0.0,1.0,17.635429020040917,1.0,14,1.0,0.0,2.0,2015.0
New York Times (feat. 50 Cent & Bas) J. Cole 50 Cent Bas,277.0,1.0,0.0,0.0,13.94529506477111,1.0,0,0.0,6.0,10.0,2014.0
Good Enough Little Mix,233.0,1.0,0.0,0.0,16.529896644883987,1.0,15,1.0,2.0,11.0,2013.0
El Coco No Roberto Junior Y Su Bandeño,176.0,1.0,0.0,1.0,18.836803022152885,1.0,15,1.0,2.0,3.0,2013.0
Halo Lotte Kestner,271.0,0.0,0.0,0.0,14.429486817401003,1.0,14,1.0,4.0,6.0,2011.0
115 - Remaster Treyarch,229.0,1.0,0.0,1.0,14.643894239125547,1.0,3,1.0,0.0,11.0,2020.0
Alone Falling In Reverse,280.0,1.0,0.0,1.0,17.379123570455747,1.0,7,1.0,1.0,5.0,2013.0
Come & Get It Selena Gomez,290.0,1.0,0.0,1.0,20.442713999841562,1.0,9,1.0,1.0,5.0,2013.0
When I'm Gone I4NI Bubba Sparxxx,279.0,0.0,0.0,0.0,14.936470598362952,1.0,16,1.0,6.0,7.0,2013.0
Slow Loud & Bangin Chamillionaire,253.0,0.0,0.0,0.0,14.087700240685507,1.0,6,1.0,2.0,2.0,2013.0
El Caballero Los Alegres Del Barranco,218.0,0.0,0.0,0.0,14.324335181063098,1.0,11,1.0,2.0,9.0,2011.0
Morning Song The Lumineers,319.0,1.0,0.0,0.0,15.283750737769525,1.0,4,1.0,4.0,8.0,2012.0
Countdown Victorious Cast Leon Thomas III Victoria Justice,208.0,1.0,0.0,0.0,13.663353057102093,1.0,18,1.0,1.0,6.0,2012.0
Scene Three - Stomach Tied In Knots Sleeping With Sirens,211.0,1.0,0.0,1.0,16.924455215419666,1.0,14,1.0,0.0,6.0,2012.0
Overjoyed Matchbox Twenty,186.0,1.0,0.0,1.0,15.591098638960139,1.0,25,1.0,4.0,11.0,2012.0
"Rêverie, L. 68: Rêverie Claude Debussy Jean-Yves Thibaudet",257.0,1.0,0.0,1.0,11.315461843566249,1.0,5,1.0,2.0,12.0,2018.0
Ven Conmigo Daddy Yankee Prince Royce,294.0,1.0,0.0,1.0,18.795502338932785,1.0,7,1.0,4.0,6.0,2011.0
XO / The Host The Weeknd,450.0,1.0,0.0,0.0,16.02225897257794,1.0,4,1.0,5.0,12.0,2011.0
High For This The Weeknd,255.0,1.0,0.0,0.0,18.12497456428693,1.0,4,1.0,6.0,3.0,2011.0
Dream in Blue The Stray Birds,217.0,1.0,0.0,1.0,11.419899673961861,1.0,16,1.0,2.0,6.0,2014.0
Cough Syrup - The Voice Performance Melanie Martinez,211.0,1.0,0.0,1.0,13.23541523868481,1.0,2,1.0,0.0,7.0,2018.0
Haven't Had Enough Marianas Trench,246.0,1.0,0.0,1.0,16.21891761294498,1.0,8,1.0,4.0,8.0,2011.0
Wop (Official Version) J. Dash,200.0,0.0,0.0,0.0,14.350402647111869,1.0,5,1.0,4.0,8.0,2017.0
Like the Way Aer,220.0,1.0,0.0,1.0,15.215035014140755,1.0,12,1.0,0.0,7.0,2012.0
Nectar Drop DJ Drez,245.0,1.0,0.0,0.0,11.610088472682861,1.0,1,1.0,3.0,1.0,2018.0
Landfill Daughter,264.0,1.0,0.0,1.0,12.888795683005663,1.0,3,1.0,4.0,2.0,2019.0
Hardknock Joey Bada$$ CJ Fly,324.0,1.0,0.0,0.0,15.470016669020415,1.0,7,0.0,0.0,5.0,2012.0
Every Single Night Fiona Apple,207.0,1.0,0.0,1.0,15.631603876247768,1.0,23,1.0,0.0,6.0,2012.0
If You Could See Me Now The Script,230.0,1.0,0.0,1.0,18.60933069250116,1.0,27,1.0,1.0,2.0,2013.0
Save That Shit Chief Keef Soulja Boy,214.0,0.0,0.0,0.0,13.564128270238111,1.0,4,1.0,4.0,3.0,2012.0
America Deuce,247.0,0.0,0.0,0.0,16.414715809443035,1.0,38,1.0,1.0,1.0,2012.0
I'm Writing a Novel Father John Misty,238.0,1.0,0.0,1.0,14.047914301050353,1.0,31,1.0,2.0,9.0,2013.0
Set A Fire - Live Jesus Culture Chris Quilala,316.0,1.0,0.0,0.0,5.605802066295998,1.0,2,1.0,2.0,4.0,2022.0
Gone The Weeknd,492.0,1.0,0.0,0.0,16.391211981163142,1.0,5,1.0,5.0,8.0,2011.0
E.B.A.H. Tech N9ne,250.0,1.0,0.0,1.0,17.127649049730334,1.0,9,1.0,1.0,9.0,2012.0
Traveling Alone Tift Merritt,286.0,1.0,0.0,1.0,11.282706944984055,1.0,2,1.0,1.0,10.0,2012.0
Can't Hold Us (feat. Ray Dalton) Macklemore & Ryan Lewis Ray Dalton,424.0,1.0,0.0,1.0,20.709264325672,1.0,24,1.0,2.0,4.0,2013.0
Heartland Stick Figure,252.0,1.0,0.0,1.0,14.902096485652478,1.0,38,1.0,3.0,6.0,2012.0
Stay - Album Version (Edited) Rihanna Mikky Ekko,248.0,1.0,0.0,1.0,20.75744693214616,1.0,13,1.0,1.0,2.0,2013.0
"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto Sergei Rachmaninoff Valentina Lisitsa London Symphony Orchestra Michael Francis",645.0,1.0,0.0,1.0,11.530401859271464,1.0,12,1.0,5.0,7.0,2018.0
It's Time Imagine Dragons,247.0,1.0,0.0,1.0,20.097634550746164,1.0,13,1.0,2.0,4.0,2012.0
Miss Atomic Bomb The Killers,294.0,1.0,0.0,1.0,17.70209810746224,1.0,22,1.0,1.0,12.0,2012.0
Jeremías 17-5 Canserbero,327.0,1.0,0.0,1.0,19.750933952157933,1.0,24,1.0,3.0,3.0,2012.0
Moonshine Bruno Mars,245.0,1.0,0.0,1.0,17.12935061189365,1.0,18,1.0,2.0,11.0,2012.0
Come Thou Fount Kings (MHM),297.0,1.0,0.0,1.0,11.077655574369858,1.0,24,1.0,3.0,7.0,2020.0
Anastasia Slash Myles Kennedy And The Conspirators,512.0,1.0,0.0,1.0,16.958462806543533,1.0,29,1.0,0.0,3.0,2013.0
Born To Die Lana Del Rey,287.0,1.0,0.0,1.0,20.10283937374706,1.0,14,1.0,2.0,12.0,2011.0
Pienso en Ti Los Rehenes,215.0,0.0,0.0,0.0,17.323405071614527,1.0,3,1.0,0.0,10.0,2010.0
World Domination Joey Bada$$,163.0,1.0,0.0,1.0,13.67835202377923,1.0,3,1.0,0.0,6.0,2018.0
Definitivamente Ya No Estoy Enamorado Los Temerarios,278.0,1.0,0.0,1.0,17.830913062131316,1.0,0,1.0,0.0,2.0,2014.0
Your Body Christina Aguilera,281.0,1.0,1.0,1.0,19.166103227571476,1.0,30,1.0,4.0,9.0,2012.0
Stayin True Chris Travis,246.0,1.0,0.0,0.0,14.07821860948407,1.0,32,1.0,2.0,12.0,2012.0
Want You Gone Aperture Science Psychoacoustic Laboratories,158.0,1.0,0.0,0.0,5.0238805208462765,1.0,44,0.0,0.0,7.0,2021.0
L'enfant sauvage Gojira,258.0,1.0,0.0,1.0,16.32903470950431,1.0,10,1.0,3.0,5.0,2012.0
Fallout Marianas Trench,280.0,1.0,0.0,1.0,15.825545213893651,1.0,7,1.0,3.0,2.0,2012.0
Yet Again Grizzly Bear,321.0,1.0,0.0,0.0,14.744664206675221,1.0,26,1.0,3.0,8.0,2012.0
Miles Away - feat. Kellin Quinn Memphis May Fire,253.0,1.0,0.0,1.0,15.997962443309923,1.0,13,1.0,0.0,6.0,2012.0
About You xxyyxx,279.0,1.0,0.0,0.0,14.179768180593424,1.0,4,1.0,3.0,12.0,2014.0
Crickets and Frogs in the Swamp at Night Nature Sounds,180.0,1.0,0.0,1.0,16.23821258318028,1.0,24,0.0,3.0,3.0,2017.0
Las Cosas Pequeñas Prince Royce,256.0,1.0,0.0,0.0,17.772625258554015,1.0,19,1.0,5.0,2.0,2012.0
Paperbond Wiz Khalifa,278.0,1.0,0.0,1.0,18.32959639274387,1.0,7,1.0,2.0,6.0,2013.0
C.R.E.A.M. El Michels Affair,163.0,0.0,0.0,0.0,13.781903100969547,1.0,9,1.0,6.0,5.0,2009.0
On Top Flume T-Shirt,232.0,0.0,0.0,1.0,16.352373228321643,1.0,17,1.0,4.0,11.0,2012.0
Mountain Sound Of Monsters and Men,212.0,1.0,0.0,1.0,16.79702696318141,1.0,11,1.0,2.0,7.0,2014.0
Dancing Queen ABBA,234.0,1.0,0.0,1.0,11.20260234070406,1.0,13,1.0,4.0,8.0,2022.0
Unstable Krizz Kaliko,240.0,1.0,0.0,1.0,16.392817324092896,1.0,9,1.0,4.0,6.0,2012.0
Good Time Owl City Carly Rae Jepsen,208.0,1.0,0.0,1.0,19.849448805175523,1.0,19,1.0,1.0,7.0,2012.0
Anna Sun WALK THE MOON,325.0,1.0,0.0,1.0,17.125961304328104,1.0,26,1.0,1.0,2.0,2012.0
Save You Tonight One Direction,206.0,1.0,0.0,1.0,13.793206665109892,1.0,22,1.0,6.0,7.0,2020.0
She Used to Be Mine Brooks & Dunn,236.0,1.0,0.0,1.0,15.651599941760287,1.0,4,1.0,5.0,11.0,2014.0
Es Épico Canserbero,380.0,1.0,0.0,0.0,16.432967994740206,1.0,47,1.0,1.0,5.0,2019.0
Internet Friends Knife Party,302.0,1.0,0.0,0.0,17.08463719402319,1.0,18,1.0,4.0,12.0,2011.0
La Nils Frahm,192.0,1.0,0.0,1.0,9.610390847382849,1.0,4,1.0,2.0,7.0,2020.0
Time to Run Lord Huron,326.0,1.0,0.0,1.0,15.179564166975766,1.0,11,1.0,4.0,8.0,2012.0
Be Your Everything Boys Like Girls,219.0,1.0,0.0,1.0,16.47725095625596,1.0,27,1.0,1.0,8.0,2012.0
Fly On the Wall Thousand Foot Krutch,243.0,1.0,0.0,1.0,16.10174988383023,1.0,6,1.0,4.0,6.0,2014.0
Only For You Heartless Bastards,310.0,0.0,0.0,1.0,16.729502429410026,1.0,5,1.0,4.0,1.0,2013.0
Summer Paradise (feat. Sean Paul) - Single Version Simple Plan Sean Paul,243.0,1.0,0.0,1.0,18.741050812268757,1.0,22,1.0,5.0,3.0,2012.0
The Boys Nicki Minaj Cassie,288.0,1.0,0.0,1.0,19.141764664348827,1.0,15,1.0,3.0,10.0,2012.0
Lonely Star The Weeknd,355.0,1.0,0.0,0.0,16.126158756577126,1.0,5,1.0,4.0,8.0,2011.0
Break In Halestorm,286.0,1.0,0.0,1.0,15.549082672409456,1.0,22,1.0,3.0,8.0,2020.0
Mi Promesa Pesado,239.0,1.0,0.0,1.0,18.387679318076362,1.0,8,1.0,2.0,7.0,2012.0
Déjenme Llorar Carla Morrison,244.0,1.0,0.0,1.0,19.590833268817185,1.0,33,1.0,5.0,12.0,2011.0
Lofticries Purity Ring,262.0,1.0,0.0,1.0,15.627042752080651,1.0,7,1.0,0.0,11.0,2012.0
People Like Us Kelly Clarkson,226.0,1.0,1.0,1.0,17.484475885566223,1.0,6,1.0,1.0,5.0,2013.0
Never Stop SafetySuit,216.0,1.0,0.0,1.0,12.401224046762229,1.0,5,1.0,3.0,8.0,2018.0
Video Games - Remastered Lana Del Rey,283.0,0.0,0.0,0.0,11.900111185063983,1.0,3,1.0,0.0,1.0,2012.0
Cha-Ching (Till We Grow Older) Imagine Dragons,253.0,1.0,0.0,0.0,14.835280557057542,1.0,5,1.0,5.0,2.0,2013.0
The Birds Pt. 2 The Weeknd,356.0,1.0,0.0,0.0,16.139570800377907,1.0,5,1.0,4.0,8.0,2011.0
I'm Low On Gas And You Need A Jacket Pierce The Veil,253.0,1.0,0.0,0.0,15.549729363833753,1.0,7,1.0,1.0,7.0,2012.0
"White Walls (feat. ScHoolboy Q, Hollis) Macklemore & Ryan Lewis Hollis ScHoolboy Q",372.0,1.0,0.0,1.0,18.304407410621724,1.0,24,1.0,0.0,9.0,2013.0
Life Of The Party The Weeknd,297.0,1.0,0.0,1.0,14.243871543549343,1.0,5,1.0,3.0,7.0,2018.0
We'll Be Coming Back (feat. Example) Calvin Harris Example,248.0,1.0,0.0,1.0,18.44795896706658,1.0,31,1.0,4.0,7.0,2012.0
Staring at the Sun Jason Aldean,198.0,1.0,0.0,1.0,14.952586221795581,1.0,20,1.0,1.0,5.0,2013.0
Dos Enamorados Industria del Amor,223.0,0.0,0.0,1.0,16.377775392238764,1.0,12,1.0,2.0,6.0,2015.0
5 Fingaz to the Face Victorious Cast Victoria Justice,322.0,1.0,0.0,1.0,16.858915514395132,1.0,29,0.0,1.0,8.0,2018.0
My Life Is a Party - Radio Edit ItaloBrothers,197.0,1.0,0.0,0.0,12.326713815050091,1.0,4,1.0,5.0,7.0,2012.0
Golden Hour Stick Figure,260.0,1.0,0.0,0.0,13.695014971666605,1.0,32,1.0,1.0,6.0,2012.0
Invincible Machine Gun Kelly Ester Dean,187.0,1.0,0.0,1.0,17.674462584596665,1.0,15,1.0,6.0,6.0,2012.0
¿Qué Nos Pasó? (with Yuridia) Reyli Barba Yuridia Armando Ávila,244.0,0.0,0.0,0.0,18.141094716571235,1.0,0,1.0,2.0,3.0,2011.0
La Canelera Los Capos De Mexico,317.0,0.0,0.0,0.0,16.69931440539063,1.0,5,1.0,6.0,7.0,2012.0
One Wish Ray J,242.0,0.0,0.0,0.0,18.243144678407923,1.0,9,0.0,3.0,1.0,2015.0
Fall Afresh Bethel Music Jeremy Riddle,258.0,1.0,0.0,1.0,14.50703642490532,1.0,11,1.0,1.0,4.0,2012.0
Killuminati Joey Bada$$ Capital Steez,154.0,1.0,0.0,0.0,13.033755089667544,1.0,24,1.0,1.0,7.0,2012.0
Prom Night Chance the Rapper,329.0,1.0,0.0,0.0,14.68085067357213,1.0,14,1.0,3.0,11.0,2012.0
Songbird Aer,241.0,1.0,0.0,1.0,14.190284816640531,1.0,15,1.0,0.0,10.0,2012.0
Round of Applause (feat. Drake) Waka Flocka Flame Drake,329.0,1.0,0.0,1.0,16.2068258665648,1.0,43,1.0,0.0,2.0,2012.0
Candles Daughter,294.0,1.0,0.0,1.0,13.357163525843415,1.0,3,1.0,4.0,2.0,2019.0
Other People Beach House,259.0,1.0,0.0,1.0,13.668691271012817,1.0,43,1.0,3.0,7.0,2015.0
Wake Me Mandolin Orange,283.0,1.0,0.0,1.0,14.208762724110871,1.0,11,1.0,3.0,1.0,2015.0
Suck It and See Arctic Monkeys,216.0,1.0,0.0,1.0,15.59051036537699,1.0,12,1.0,2.0,9.0,2011.0
Just Fishin' Trace Adkins,209.0,1.0,0.0,1.0,16.24748722384165,1.0,11,1.0,4.0,6.0,2011.0
Wake Up Alone - Original Recording Amy Winehouse,265.0,1.0,0.0,1.0,13.100226147041916,1.0,7,1.0,1.0,7.0,2018.0
Is This Love Corinne Bailey Rae,215.0,0.0,0.0,0.0,11.886473258398334,1.0,7,0.0,1.0,8.0,2011.0
Music Sounds Better Big Time Rush Mann,190.0,1.0,0.0,1.0,17.87014268349022,1.0,22,1.0,6.0,11.0,2011.0
Cold Aqualung Lucy Schwartz,225.0,1.0,0.0,0.0,15.746478048065352,1.0,14,1.0,2.0,1.0,2012.0
Racks YC Worldwide Future,255.0,1.0,0.0,1.0,17.318318352430097,1.0,9,1.0,0.0,4.0,2011.0
400 Mil Veinte Años Tierra Cali,219.0,0.0,0.0,0.0,13.18007175109974,1.0,6,1.0,4.0,1.0,2012.0
Molly (16 Candles) Sponge,219.0,0.0,0.0,0.0,13.211004092967325,1.0,3,0.0,6.0,10.0,2015.0
Break Us Apart Stephen Marley Capleton,227.0,0.0,0.0,0.0,14.59640805076727,1.0,9,1.0,6.0,6.0,2011.0
Monster You Made Pop Evil,224.0,1.0,0.0,1.0,15.025307270367115,1.0,39,1.0,3.0,7.0,2011.0
Up All Night blink-182,224.0,1.0,0.0,1.0,17.17710076247222,1.0,19,1.0,4.0,8.0,2011.0
The Wolves Ben Howard,309.0,1.0,0.0,0.0,14.757979237796247,1.0,8,1.0,0.0,4.0,2013.0
To Whom It May Concern The Civil Wars,207.0,1.0,0.0,0.0,13.176014090894649,1.0,7,1.0,0.0,11.0,2011.0
God's Gift J. Cole,213.0,1.0,0.0,1.0,13.858021046176397,1.0,5,1.0,4.0,10.0,2018.0
Wishing Well blink-182,201.0,1.0,0.0,1.0,13.338388855235205,1.0,5,1.0,3.0,7.0,2018.0
Miss You Foster The People,214.0,1.0,0.0,1.0,11.808694747604628,1.0,17,1.0,4.0,11.0,2021.0
God I Look to You Bethel Music Jenn Johnson,268.0,1.0,0.0,1.0,14.925689033003747,1.0,15,1.0,0.0,3.0,2020.0
So American Portugal. The Man,232.0,1.0,0.0,1.0,14.883678415670804,1.0,24,1.0,3.0,10.0,2011.0
Ghost On The Dance Floor blink-182,259.0,1.0,0.0,0.0,14.365722265824402,1.0,20,1.0,4.0,9.0,2011.0
Borracho Y Loco Los Huracanes del Norte,147.0,0.0,0.0,1.0,15.155761765922763,1.0,4,1.0,2.0,7.0,2014.0
Rollin Like A Redneck Jawga Boyz,242.0,1.0,0.0,1.0,16.3452873972631,1.0,25,1.0,6.0,11.0,2010.0
King Park La Dispute,421.0,1.0,0.0,0.0,14.522196178861881,1.0,5,1.0,5.0,1.0,2013.0
Wherever You Will Go Charlene Soraia,198.0,0.0,0.0,1.0,16.480489500736784,1.0,22,1.0,3.0,9.0,2011.0
Arlandria Foo Fighters,268.0,1.0,0.0,1.0,14.425967738194876,1.0,4,1.0,5.0,6.0,2019.0
Badass Saliva,190.0,1.0,0.0,1.0,14.86261128281176,1.0,6,1.0,1.0,4.0,2011.0
Not Alone Red,249.0,1.0,0.0,1.0,14.044175637546449,1.0,3,1.0,5.0,11.0,2014.0
This Is the House That Doubt Built A Day To Remember,211.0,1.0,0.0,1.0,13.034545857386886,1.0,4,1.0,2.0,3.0,2021.0
Blue Dream Dance Gavin Dance,285.0,0.0,0.0,1.0,15.232485422081215,1.0,6,1.0,2.0,2.0,2011.0
Run Right Back The Black Keys,198.0,1.0,0.0,0.0,15.678766007730733,1.0,9,1.0,1.0,8.0,2012.0
I Do Susie Suh,213.0,1.0,0.0,1.0,13.400560105879785,1.0,10,1.0,2.0,7.0,2014.0
Temprano yo te buscaré Marcos Witt,537.0,0.0,0.0,0.0,18.501176392109794,1.0,4,1.0,0.0,10.0,2012.0
We Don't Eat James Vincent McMorrow,295.0,0.0,0.0,1.0,15.438726121175039,1.0,21,1.0,4.0,3.0,2011.0
According To You Elise Lieberth,186.0,1.0,0.0,0.0,13.313109348958179,1.0,19,1.0,1.0,3.0,2010.0
The Sinner Memphis May Fire,243.0,1.0,0.0,1.0,16.088706077396793,1.0,14,1.0,3.0,9.0,2011.0
Breakn' a Sweat Skrillex The Doors Ray Manzarek Robby Krieger,303.0,1.0,0.0,0.0,5.1298987149230735,1.0,0,1.0,2.0,12.0,2019.0
Bastard Tyler The Creator,369.0,1.0,0.0,1.0,14.808037253354486,1.0,4,1.0,2.0,12.0,2014.0
You and Me (But Mostly Me) Josh Gad Andrew Rannells,164.0,1.0,0.0,1.0,13.30741287664424,1.0,4,1.0,4.0,8.0,2017.0
Dog C418,146.0,1.0,0.0,1.0,13.659891300304283,1.0,3,1.0,3.0,10.0,2019.0
Plowed Sponge,194.0,0.0,0.0,0.0,14.110106673240148,1.0,3,1.0,6.0,11.0,2013.0
9 Piece Rick Ross Lil Wayne,247.0,1.0,0.0,1.0,15.724218937284913,1.0,24,1.0,4.0,6.0,2011.0
High Big Sean Wiz Khalifa Chiddy Bang,261.0,0.0,0.0,0.0,14.24327712945987,1.0,11,1.0,5.0,8.0,2011.0
Loser Like Me (Glee Cast Version) Glee Cast,200.0,1.0,0.0,0.0,15.229460698132925,1.0,0,0.0,4.0,9.0,2020.0
The Daily Mail Radiohead,218.0,1.0,0.0,1.0,15.311802168458513,1.0,33,1.0,0.0,12.0,2011.0
"Minnesota, WI Bon Iver",233.0,1.0,0.0,0.0,14.078283200572521,1.0,4,1.0,1.0,11.0,2011.0
Keep Your Eyes Open NEEDTOBREATHE,249.0,1.0,0.0,1.0,15.694205845771938,1.0,37,1.0,1.0,4.0,2012.0
I Miss You Beyoncé,180.0,1.0,0.0,1.0,15.26499354514821,1.0,5,1.0,3.0,1.0,2017.0
Skitzo Jarren Benton,218.0,1.0,0.0,1.0,15.62215666924079,1.0,15,1.0,0.0,10.0,2011.0
"Cry, Cry, Cry - 1988 Version Johnny Cash",145.0,1.0,0.0,1.0,8.980298078970817,1.0,3,1.0,1.0,7.0,2018.0
Life Is Simple in the Moonlight The Strokes,256.0,1.0,0.0,1.0,14.604942897427373,1.0,4,1.0,2.0,9.0,2015.0
Escape From The City ...for City Escape Ted Poley Tony Harnell,143.0,0.0,0.0,0.0,15.436929609051898,1.0,63,1.0,2.0,9.0,2008.0
Hair Lady Gaga,309.0,1.0,0.0,1.0,16.940271728103173,1.0,10,1.0,0.0,5.0,2011.0
Dead and Gone The Black Keys,222.0,1.0,0.0,1.0,16.190604759896907,1.0,10,1.0,1.0,8.0,2012.0
Slippery Fish Amy Liz,104.0,1.0,0.0,1.0,12.091536831936896,1.0,3,1.0,2.0,11.0,2015.0
UP! (Beat The P*ssy UP) [Street] LoveRance Iamsu! Skipper,258.0,1.0,0.0,1.0,14.36987142007323,1.0,10,1.0,4.0,3.0,2016.0
Hours Tycho,345.0,0.0,0.0,1.0,14.849863042205257,1.0,4,1.0,4.0,7.0,2011.0
That's My Bitch JAY-Z Kanye West,203.0,1.0,0.0,0.0,12.411170345513266,1.0,2,0.0,5.0,12.0,2011.0
The Mountain Trevor Hall,291.0,0.0,0.0,0.0,14.016423224149149,1.0,8,1.0,1.0,8.0,2011.0
Bridge Burning Foo Fighters,286.0,1.0,0.0,1.0,14.474906520375473,1.0,4,1.0,5.0,6.0,2019.0
Talent Show Snoop Dogg Wiz Khalifa,276.0,1.0,0.0,1.0,15.376684477776411,1.0,4,1.0,5.0,4.0,2017.0
La Corita Grupo Laberinto,209.0,1.0,0.0,1.0,17.722034129186667,1.0,22,1.0,0.0,10.0,2012.0
